prcp,tmax,tmin,full_date_time,Crenshaw_Bridge,South_Lamar,North_Congress,Longhorn_Dam,event
0.13,90,70,2018-07-08 02:15:00 UTC,0,0,3,0,none
0.13,90,70,2018-07-08 03:00:00 UTC,0,0,4,0,none
0.13,90,70,2018-07-08 03:45:00 UTC,0,0,0,0,none
0.13,90,70,2018-07-08 04:15:00 UTC,0,0,3,0,none
0.13,90,70,2018-07-08 04:30:00 UTC,0,0,0,0,none
0.13,90,70,2018-07-08 04:45:00 UTC,0,1,1,0,none
0.13,90,70,2018-07-08 05:00:00 UTC,0,0,0,0,none
0.13,90,70,2018-07-08 22:45:00 UTC,0,1,1,0,none
0.13,90,70,2018-07-08 23:30:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 00:00:00 UTC,0,1,0,0,none
0.06,92,70,2018-07-09 01:45:00 UTC,0,1,0,0,none
0.06,92,70,2018-07-09 02:15:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 02:30:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 02:45:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 03:30:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 03:45:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 04:00:00 UTC,0,1,0,0,none
0.06,92,70,2018-07-09 04:15:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 04:30:00 UTC,0,0,0,0,none
0.06,92,70,2018-07-09 05:00:00 UTC,0,0,1,0,none
0.06,92,70,2018-07-09 05:15:00 UTC,0,3,1,0,none
0.06,92,70,2018-07-09 13:00:00 UTC,0,12,5,0,none
0.06,92,70,2018-07-09 13:30:00 UTC,0,12,0,0,none
0.06,92,70,2018-07-09 21:30:00 UTC,0,1,4,0,none
0.06,92,70,2018-07-09 21:45:00 UTC,0,5,7,0,none
0.06,92,70,2018-07-09 22:30:00 UTC,0,2,2,0,none
0,100,70,2018-07-27 01:15:00 UTC,0,0,0,0,none
0,100,70,2018-07-27 02:00:00 UTC,0,0,2,0,none
0,100,70,2018-07-27 03:00:00 UTC,0,0,0,0,none
0,100,70,2018-07-27 03:15:00 UTC,0,0,0,0,none
0,100,70,2018-07-27 03:30:00 UTC,0,0,2,0,none
0,100,70,2018-07-27 03:45:00 UTC,0,0,0,0,none
0,100,70,2018-07-27 04:00:00 UTC,0,0,0,0,none
0,100,70,2018-07-27 04:15:00 UTC,0,1,0,0,none
0,100,70,2018-07-27 05:00:00 UTC,0,2,1,0,none
0,100,70,2018-07-27 05:15:00 UTC,0,3,0,0,none
0,100,70,2018-07-27 22:30:00 UTC,0,5,6,0,none
0,100,70,2018-07-27 23:30:00 UTC,0,0,1,0,none
0,100,70,2018-07-27 23:45:00 UTC,0,0,3,0,none
0,97,70,2018-08-01 00:15:00 UTC,0,1,1,0,none
0,97,70,2018-08-01 00:30:00 UTC,0,0,0,0,none
0,97,70,2018-08-01 01:00:00 UTC,0,0,0,0,none
0,97,70,2018-08-01 02:00:00 UTC,2,0,0,0,none
0,97,70,2018-08-01 02:15:00 UTC,1,0,2,0,none
0,97,70,2018-08-01 02:45:00 UTC,0,0,1,0,none
0,97,70,2018-08-01 03:00:00 UTC,0,0,5,0,none
0,97,70,2018-08-01 03:45:00 UTC,0,0,0,0,none
0,97,70,2018-08-01 04:15:00 UTC,0,2,0,0,none
0,97,70,2018-08-01 05:15:00 UTC,4,2,3,0,none
0,97,70,2018-08-01 06:00:00 UTC,30,12,12,0,none
0,97,70,2018-08-01 22:00:00 UTC,8,1,6,0,none
0,97,70,2018-08-01 22:45:00 UTC,0,1,8,0,none
0,98,70,2018-08-04 00:15:00 UTC,2,1,2,0,none
0,98,70,2018-08-04 00:45:00 UTC,0,0,0,0,none
0,98,70,2018-08-04 01:30:00 UTC,0,1,9,0,none
0,98,70,2018-08-04 02:45:00 UTC,0,0,3,0,none
0,98,70,2018-08-04 03:00:00 UTC,0,2,3,0,none
0,98,70,2018-08-04 03:15:00 UTC,0,0,2,0,none
0,98,70,2018-08-04 03:30:00 UTC,0,2,1,0,none
0,98,70,2018-08-04 04:00:00 UTC,0,0,1,0,none
0,98,70,2018-08-04 04:30:00 UTC,3,6,1,0,none
0,98,70,2018-08-04 05:00:00 UTC,0,0,4,0,none
0,98,70,2018-08-04 05:15:00 UTC,2,2,5,0,none
0,98,70,2018-08-04 23:00:00 UTC,2,3,8,0,none
0,99,70,2018-09-01 01:00:00 UTC,0,0,1,0,none
0,99,70,2018-09-01 01:15:00 UTC,0,1,1,0,none
0,99,70,2018-09-01 01:30:00 UTC,1,0,3,0,none
0,99,70,2018-09-01 02:00:00 UTC,0,0,1,0,none
0,99,70,2018-09-01 02:30:00 UTC,0,0,2,0,none
0,99,70,2018-09-01 03:15:00 UTC,0,0,0,0,none
0,99,70,2018-09-01 03:30:00 UTC,0,0,0,0,none
0,99,70,2018-09-01 03:45:00 UTC,0,0,0,0,none
0,99,70,2018-09-01 04:00:00 UTC,0,0,0,0,none
0,99,70,2018-09-01 04:15:00 UTC,0,0,0,0,none
0,99,70,2018-09-01 04:30:00 UTC,1,0,0,0,none
0,99,70,2018-09-01 22:15:00 UTC,0,2,2,0,none
0,99,70,2018-09-01 22:45:00 UTC,0,2,3,0,none
0,99,70,2018-09-01 23:30:00 UTC,0,0,8,0,none
0,99,70,2018-09-01 23:45:00 UTC,0,0,3,0,none
0.44,79,70,2018-09-12 00:00:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 00:15:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 00:30:00 UTC,0,3,1,0,none
0.44,79,70,2018-09-12 01:00:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 01:15:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 01:45:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 02:00:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 02:30:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 02:45:00 UTC,0,1,0,0,none
0.44,79,70,2018-09-12 03:15:00 UTC,1,0,0,0,none
0.44,79,70,2018-09-12 04:00:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 04:30:00 UTC,1,0,0,0,none
0.44,79,70,2018-09-12 04:45:00 UTC,0,1,1,0,none
0.44,79,70,2018-09-12 05:00:00 UTC,1,1,2,0,none
0.44,79,70,2018-09-12 05:15:00 UTC,11,3,1,0,none
0.44,79,70,2018-09-12 21:00:00 UTC,4,3,13,0,none
0.44,79,70,2018-09-12 23:15:00 UTC,1,1,0,0,none
0.44,79,70,2018-09-12 23:30:00 UTC,0,0,0,0,none
0.44,79,70,2018-09-12 23:45:00 UTC,1,2,2,0,none
0.41,84,70,2018-09-13 00:00:00 UTC,1,0,2,0,none
0.41,84,70,2018-09-13 00:30:00 UTC,0,0,2,0,none
0.41,84,70,2018-09-13 01:00:00 UTC,0,1,0,0,none
0.41,84,70,2018-09-13 01:15:00 UTC,0,0,0,0,none
0.41,84,70,2018-09-13 01:45:00 UTC,0,0,0,0,none
0.41,84,70,2018-09-13 02:15:00 UTC,0,0,0,0,none
0.41,84,70,2018-09-13 02:45:00 UTC,0,1,0,0,none
0.41,84,70,2018-09-13 03:00:00 UTC,0,2,0,0,none
0.41,84,70,2018-09-13 03:15:00 UTC,0,0,0,0,none
0.41,84,70,2018-09-13 03:30:00 UTC,0,1,0,0,none
0.41,84,70,2018-09-13 04:00:00 UTC,0,0,0,0,none
0.41,84,70,2018-09-13 04:30:00 UTC,1,0,0,0,none
0.41,84,70,2018-09-13 04:45:00 UTC,7,1,2,0,none
0.41,84,70,2018-09-13 05:00:00 UTC,4,0,3,0,none
0.41,84,70,2018-09-13 21:00:00 UTC,1,2,14,0,none
0.41,84,70,2018-09-13 21:30:00 UTC,6,3,9,0,none
0.41,84,70,2018-09-13 22:30:00 UTC,2,0,2,0,none
0.41,84,70,2018-09-13 23:00:00 UTC,1,1,1,0,none
0.12,85,70,2018-05-04 00:00:00 UTC,1,0,4,1,none
0.12,85,70,2018-05-04 00:15:00 UTC,4,0,4,1,none
0.12,85,70,2018-05-04 00:30:00 UTC,0,2,1,1,none
0.12,85,70,2018-05-04 01:45:00 UTC,0,0,0,1,none
0.12,85,70,2018-05-04 02:15:00 UTC,0,0,0,1,none
0.12,85,70,2018-05-04 02:45:00 UTC,1,0,0,1,none
0.12,85,70,2018-05-04 03:45:00 UTC,0,0,0,1,none
0.12,85,70,2018-05-04 04:45:00 UTC,0,2,0,1,none
0.12,85,70,2018-05-04 05:15:00 UTC,3,0,0,1,none
0.12,85,70,2018-05-04 05:30:00 UTC,12,4,2,1,none
0.12,85,70,2018-05-04 06:00:00 UTC,16,7,10,1,none
0.12,85,70,2018-05-04 06:15:00 UTC,31,5,18,1,none
0.12,85,70,2018-05-04 10:45:00 UTC,0,0,1,1,none
0.12,85,70,2018-05-04 11:45:00 UTC,0,0,6,1,none
0.12,85,70,2018-05-04 12:30:00 UTC,5,0,12,1,none
0.12,85,70,2018-05-04 12:45:00 UTC,7,0,0,1,none
0.12,85,70,2018-05-04 15:00:00 UTC,15,3,7,1,none
0.12,85,70,2018-05-04 15:15:00 UTC,10,2,3,1,none
0.12,85,70,2018-05-04 17:15:00 UTC,27,17,16,1,none
0.12,85,70,2018-05-04 20:30:00 UTC,6,3,39,1,none
0.12,85,70,2018-05-04 21:30:00 UTC,0,0,4,1,none
0.12,85,70,2018-05-04 22:45:00 UTC,0,0,0,1,none
0.12,85,70,2018-05-04 23:15:00 UTC,0,0,0,1,none
0,90,70,2018-05-15 02:00:00 UTC,0,0,0,1,none
0,90,70,2018-05-15 02:15:00 UTC,0,0,0,1,none
0,90,70,2018-05-15 05:30:00 UTC,18,8,0,1,none
0,90,70,2018-05-15 14:30:00 UTC,23,37,2,1,none
0,90,70,2018-05-15 20:45:00 UTC,5,1,5,1,none
0,90,70,2018-05-15 23:30:00 UTC,0,0,1,1,none
0,90,70,2018-05-15 23:45:00 UTC,0,0,0,1,none
0,93,70,2018-05-19 00:00:00 UTC,1,1,2,1,none
0,93,70,2018-05-19 01:30:00 UTC,0,1,0,1,none
0,93,70,2018-05-19 02:00:00 UTC,0,0,1,1,none
0,93,70,2018-05-19 03:15:00 UTC,0,0,0,1,none
0,93,70,2018-05-19 04:00:00 UTC,0,0,0,1,none
0,93,70,2018-05-19 22:30:00 UTC,1,2,0,1,none
0,93,70,2018-05-19 23:45:00 UTC,3,1,0,1,none
0,88,70,2018-05-23 02:30:00 UTC,0,0,1,1,none
0,88,70,2018-05-23 03:45:00 UTC,0,0,0,1,none
0,88,70,2018-05-23 05:15:00 UTC,4,3,4,1,none
0,88,70,2018-05-23 06:15:00 UTC,50,23,22,1,none
0,88,70,2018-05-23 23:00:00 UTC,3,9,0,1,none
0,88,70,2018-05-23 23:15:00 UTC,4,4,1,1,none
0,97,70,2018-05-28 00:00:00 UTC,4,0,2,1,none
0,97,70,2018-05-28 00:30:00 UTC,2,0,0,1,none
0,97,70,2018-05-28 01:15:00 UTC,1,0,1,1,none
0,97,70,2018-05-28 03:45:00 UTC,1,0,2,1,none
0,97,70,2018-05-28 04:00:00 UTC,1,2,0,1,none
0,97,70,2018-05-28 04:15:00 UTC,1,1,0,1,none
0,97,70,2018-05-28 05:45:00 UTC,13,3,1,1,none
0,97,70,2018-05-28 22:00:00 UTC,2,7,3,1,none
0,97,70,2018-05-28 22:15:00 UTC,1,0,1,1,none
0,97,70,2018-05-28 23:15:00 UTC,5,3,2,1,none
0,95,70,2018-05-29 00:00:00 UTC,1,0,0,1,none
0,95,70,2018-05-29 00:15:00 UTC,0,1,2,1,none
0,95,70,2018-05-29 00:30:00 UTC,0,0,1,1,none
0,95,70,2018-05-29 02:45:00 UTC,2,0,0,1,none
0,95,70,2018-05-29 03:15:00 UTC,0,0,0,1,none
0,95,70,2018-05-29 04:15:00 UTC,0,0,0,1,none
0,95,70,2018-05-29 05:15:00 UTC,9,3,3,1,none
0,95,70,2018-05-29 06:15:00 UTC,72,24,23,1,none
0,95,70,2018-05-29 22:00:00 UTC,7,8,0,1,none
0,95,70,2018-05-29 22:30:00 UTC,5,2,3,1,none
0,95,70,2018-05-29 23:00:00 UTC,2,0,1,1,none
0,95,70,2018-05-29 23:45:00 UTC,2,0,0,1,none
0.13,90,70,2018-07-08 00:15:00 UTC,0,0,3,1,none
0.13,90,70,2018-07-08 00:45:00 UTC,0,0,4,1,none
0.13,90,70,2018-07-08 01:00:00 UTC,0,0,1,1,none
0.13,90,70,2018-07-08 01:30:00 UTC,0,0,0,1,none
0.13,90,70,2018-07-08 02:30:00 UTC,0,0,3,1,none
0.13,90,70,2018-07-08 03:15:00 UTC,0,0,3,1,none
0.13,90,70,2018-07-08 03:30:00 UTC,0,0,0,1,none
0.13,90,70,2018-07-08 04:00:00 UTC,0,0,0,1,none
0.13,90,70,2018-07-08 05:30:00 UTC,0,1,6,1,none
0.13,90,70,2018-07-08 05:45:00 UTC,0,2,3,1,none
0.13,90,70,2018-07-08 06:00:00 UTC,0,8,7,1,none
0.13,90,70,2018-07-08 22:00:00 UTC,0,1,1,1,none
0.13,90,70,2018-07-08 22:30:00 UTC,0,2,1,1,none
0.13,90,70,2018-07-08 23:45:00 UTC,0,0,0,1,none
0.06,92,70,2018-07-09 00:45:00 UTC,0,0,0,1,none
0.06,92,70,2018-07-09 01:30:00 UTC,0,0,0,1,none
0.06,92,70,2018-07-09 03:15:00 UTC,0,0,1,1,none
0.06,92,70,2018-07-09 07:45:00 UTC,0,17,5,1,none
0.06,92,70,2018-07-09 08:00:00 UTC,0,12,13,1,none
0.06,92,70,2018-07-09 12:45:00 UTC,0,15,19,1,none
0.06,92,70,2018-07-09 15:30:00 UTC,0,12,11,1,none
0.06,92,70,2018-07-09 21:15:00 UTC,0,2,4,1,none
0.06,92,70,2018-07-09 23:15:00 UTC,0,1,3,1,none
0.06,92,70,2018-07-09 23:30:00 UTC,0,0,2,1,none
0,100,70,2018-07-27 00:30:00 UTC,0,0,0,1,none
0,100,70,2018-07-27 01:30:00 UTC,0,0,0,1,none
0,100,70,2018-07-27 01:45:00 UTC,0,0,4,1,none
0,100,70,2018-07-27 02:30:00 UTC,0,0,2,1,none
0,100,70,2018-07-27 04:30:00 UTC,0,0,0,1,none
0,100,70,2018-07-27 04:45:00 UTC,0,1,0,1,none
0,100,70,2018-07-27 05:30:00 UTC,0,3,2,1,none
0,100,70,2018-07-27 15:00:00 UTC,0,11,18,1,none
0,100,70,2018-07-27 22:00:00 UTC,0,7,7,1,none
0,100,70,2018-07-27 22:15:00 UTC,0,3,9,1,none
0,100,70,2018-07-27 22:45:00 UTC,0,0,2,1,none
0,97,70,2018-08-01 00:00:00 UTC,0,0,3,1,none
0,97,70,2018-08-01 01:15:00 UTC,0,1,5,1,none
0,97,70,2018-08-01 01:45:00 UTC,0,0,0,1,none
0,97,70,2018-08-01 02:30:00 UTC,4,0,1,1,none
0,97,70,2018-08-01 03:30:00 UTC,0,0,3,1,none
0,97,70,2018-08-01 04:00:00 UTC,1,0,0,1,none
0,97,70,2018-08-01 04:30:00 UTC,0,0,0,1,none
0,97,70,2018-08-01 04:45:00 UTC,1,0,0,1,none
0,97,70,2018-08-01 22:15:00 UTC,16,0,3,1,none
0,97,70,2018-08-01 23:15:00 UTC,2,1,0,1,none
0,97,70,2018-08-01 23:30:00 UTC,2,0,0,1,none
0,97,70,2018-08-01 23:45:00 UTC,0,2,2,1,none
0,98,70,2018-08-04 01:15:00 UTC,0,0,0,1,none
0,98,70,2018-08-04 02:00:00 UTC,1,0,1,1,none
0,98,70,2018-08-04 03:45:00 UTC,0,0,1,1,none
0,98,70,2018-08-04 04:15:00 UTC,0,0,5,1,none
0,98,70,2018-08-04 04:45:00 UTC,0,0,2,1,none
0,98,70,2018-08-04 05:30:00 UTC,10,3,2,1,none
0,98,70,2018-08-04 22:30:00 UTC,0,2,13,1,none
0,99,70,2018-09-01 02:45:00 UTC,0,2,0,1,none
0,99,70,2018-09-01 04:45:00 UTC,2,1,0,1,none
0,99,70,2018-09-01 05:30:00 UTC,105,5,4,1,none
0,99,70,2018-09-01 21:30:00 UTC,7,0,5,1,none
0.44,79,70,2018-09-12 00:45:00 UTC,0,0,0,1,none
0.44,79,70,2018-09-12 01:30:00 UTC,0,0,0,1,none
0.44,79,70,2018-09-12 03:30:00 UTC,0,0,0,1,none
0.44,79,70,2018-09-12 04:15:00 UTC,0,0,4,1,none
0.44,79,70,2018-09-12 22:00:00 UTC,1,2,2,1,none
0.44,79,70,2018-09-12 22:45:00 UTC,1,2,0,1,none
0.41,84,70,2018-09-13 00:15:00 UTC,0,0,3,1,none
0.41,84,70,2018-09-13 00:45:00 UTC,0,0,2,1,none
0.41,84,70,2018-09-13 02:00:00 UTC,0,0,6,1,none
0.41,84,70,2018-09-13 02:30:00 UTC,0,0,0,1,none
0.41,84,70,2018-09-13 03:45:00 UTC,0,0,0,1,none
0.41,84,70,2018-09-13 04:15:00 UTC,0,0,0,1,none
0.41,84,70,2018-09-13 05:15:00 UTC,14,2,4,1,none
0.41,84,70,2018-09-13 22:45:00 UTC,2,0,1,1,none
0.12,85,70,2018-05-04 00:45:00 UTC,0,0,1,2,none
0.12,85,70,2018-05-04 01:15:00 UTC,0,0,1,2,none
0.12,85,70,2018-05-04 02:30:00 UTC,0,0,2,2,none
0.12,85,70,2018-05-04 06:45:00 UTC,26,28,20,2,none
0.12,85,70,2018-05-04 09:30:00 UTC,15,8,7,2,none
0.12,85,70,2018-05-04 09:45:00 UTC,11,8,9,2,none
0.12,85,70,2018-05-04 13:15:00 UTC,1,1,2,2,none
0.12,85,70,2018-05-04 15:45:00 UTC,13,6,7,2,none
0.12,85,70,2018-05-04 16:15:00 UTC,34,3,15,2,none
0.12,85,70,2018-05-04 18:15:00 UTC,17,9,15,2,none
0.12,85,70,2018-05-04 20:45:00 UTC,2,0,5,2,none
0.12,85,70,2018-05-04 21:15:00 UTC,2,3,3,2,none
0,90,70,2018-05-15 01:00:00 UTC,0,1,0,2,none
0,90,70,2018-05-15 01:30:00 UTC,1,0,0,2,none
0,90,70,2018-05-15 03:15:00 UTC,1,0,1,2,none
0,90,70,2018-05-15 05:00:00 UTC,3,0,0,2,none
0,90,70,2018-05-15 05:15:00 UTC,5,3,1,2,none
0,90,70,2018-05-15 06:15:00 UTC,51,22,9,2,none
0,90,70,2018-05-15 14:15:00 UTC,43,28,4,2,none
0,90,70,2018-05-15 21:00:00 UTC,8,0,0,2,none
0,90,70,2018-05-15 21:45:00 UTC,1,0,0,2,none
0,90,70,2018-05-15 22:15:00 UTC,1,3,3,2,none
0,90,70,2018-05-15 22:30:00 UTC,0,0,0,2,none
0,93,70,2018-05-19 00:30:00 UTC,0,5,0,2,none
0,93,70,2018-05-19 01:45:00 UTC,0,0,6,2,none
0,93,70,2018-05-19 02:15:00 UTC,0,1,0,2,none
0,93,70,2018-05-19 04:30:00 UTC,1,0,2,2,none
0,93,70,2018-05-19 05:30:00 UTC,14,1,0,2,none
0,93,70,2018-05-19 22:15:00 UTC,1,6,2,2,none
0,88,70,2018-05-23 01:30:00 UTC,0,0,0,2,none
0,88,70,2018-05-23 02:00:00 UTC,0,0,0,2,none
0,88,70,2018-05-23 02:15:00 UTC,0,0,1,2,none
0,88,70,2018-05-23 04:30:00 UTC,0,2,0,2,none
0,88,70,2018-05-23 05:30:00 UTC,14,7,5,2,none
0,88,70,2018-05-23 21:15:00 UTC,148,20,14,2,none
0,97,70,2018-05-28 02:45:00 UTC,0,0,0,2,none
0,97,70,2018-05-28 04:45:00 UTC,1,0,0,2,none
0,97,70,2018-05-28 23:30:00 UTC,0,0,0,2,none
0,95,70,2018-05-29 02:00:00 UTC,0,0,1,2,none
0,95,70,2018-05-29 02:15:00 UTC,0,0,2,2,none
0,95,70,2018-05-29 04:45:00 UTC,0,0,1,2,none
0,95,70,2018-05-29 05:30:00 UTC,17,7,4,2,none
0,95,70,2018-05-29 21:45:00 UTC,9,4,4,2,none
0,95,70,2018-05-29 23:15:00 UTC,0,0,7,2,none
0,95,70,2018-05-29 23:30:00 UTC,1,0,2,2,none
0.13,90,70,2018-07-08 00:00:00 UTC,0,0,1,2,none
0.13,90,70,2018-07-08 05:15:00 UTC,0,0,0,2,none
0.13,90,70,2018-07-08 23:00:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 00:30:00 UTC,0,0,3,2,none
0.06,92,70,2018-07-09 01:00:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 01:15:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 02:00:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 03:00:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 04:45:00 UTC,0,2,0,2,none
0.06,92,70,2018-07-09 05:45:00 UTC,0,8,9,2,none
0.06,92,70,2018-07-09 10:00:00 UTC,0,28,20,2,none
0.06,92,70,2018-07-09 10:15:00 UTC,0,36,17,2,none
0.06,92,70,2018-07-09 15:15:00 UTC,0,10,12,2,none
0.06,92,70,2018-07-09 22:00:00 UTC,0,1,0,2,none
0.06,92,70,2018-07-09 23:00:00 UTC,0,0,0,2,none
0.06,92,70,2018-07-09 23:45:00 UTC,0,2,0,2,none
0,100,70,2018-07-27 00:45:00 UTC,0,0,1,2,none
0,100,70,2018-07-27 02:15:00 UTC,0,0,0,2,none
0,100,70,2018-07-27 02:45:00 UTC,0,0,1,2,none
0,100,70,2018-07-27 21:00:00 UTC,0,11,26,2,none
0,100,70,2018-07-27 23:15:00 UTC,0,0,4,2,none
0,97,70,2018-08-01 00:45:00 UTC,0,0,0,2,none
0,97,70,2018-08-01 03:15:00 UTC,0,0,1,2,none
0,97,70,2018-08-01 05:00:00 UTC,1,3,1,2,none
0,97,70,2018-08-01 05:30:00 UTC,19,4,7,2,none
0,97,70,2018-08-01 21:45:00 UTC,3,1,6,2,none
0,97,70,2018-08-01 23:00:00 UTC,1,0,2,2,none
0,98,70,2018-08-04 00:30:00 UTC,0,0,6,2,none
0,98,70,2018-08-04 01:00:00 UTC,3,0,19,2,none
0,98,70,2018-08-04 02:30:00 UTC,0,1,3,2,none
0,98,70,2018-08-04 21:30:00 UTC,5,0,11,2,none
0,98,70,2018-08-04 22:15:00 UTC,9,0,14,2,none
0,98,70,2018-08-04 23:30:00 UTC,0,1,10,2,none
0,99,70,2018-09-01 00:00:00 UTC,0,0,2,2,none
0,99,70,2018-09-01 00:15:00 UTC,1,0,5,2,none
0,99,70,2018-09-01 05:00:00 UTC,11,7,0,2,none
0,99,70,2018-09-01 05:15:00 UTC,18,6,5,2,none
0,99,70,2018-09-01 20:30:00 UTC,18,7,17,2,none
0,99,70,2018-09-01 22:00:00 UTC,4,0,4,2,none
0,99,70,2018-09-01 22:30:00 UTC,3,2,2,2,none
0.44,79,70,2018-09-12 02:15:00 UTC,0,0,0,2,none
0.44,79,70,2018-09-12 03:00:00 UTC,0,0,0,2,none
0.44,79,70,2018-09-12 03:45:00 UTC,0,0,0,2,none
0.44,79,70,2018-09-12 21:45:00 UTC,2,1,5,2,none
0.41,84,70,2018-09-13 06:30:00 UTC,89,43,29,2,none
0.41,84,70,2018-09-13 21:15:00 UTC,6,2,7,2,none
0.41,84,70,2018-09-13 22:00:00 UTC,2,1,20,2,none
0.41,84,70,2018-09-13 23:45:00 UTC,1,0,0,2,none
0.12,85,70,2018-05-04 02:00:00 UTC,0,0,0,3,none
0.12,85,70,2018-05-04 06:30:00 UTC,23,20,19,3,none
0.12,85,70,2018-05-04 19:15:00 UTC,17,5,31,3,none
0.12,85,70,2018-05-04 19:45:00 UTC,6,3,34,3,none
0.12,85,70,2018-05-04 20:15:00 UTC,3,7,24,3,none
0,90,70,2018-05-15 01:45:00 UTC,0,0,0,3,none
0,90,70,2018-05-15 05:45:00 UTC,56,18,7,3,none
0,90,70,2018-05-15 06:30:00 UTC,59,41,4,3,none
0,90,70,2018-05-15 20:30:00 UTC,12,3,9,3,none
0,90,70,2018-05-15 22:45:00 UTC,2,0,2,3,none
0,93,70,2018-05-19 06:00:00 UTC,100,14,3,3,none
0,93,70,2018-05-19 06:15:00 UTC,68,28,1,3,none
0,93,70,2018-05-19 06:30:00 UTC,65,22,0,3,none
0,93,70,2018-05-19 23:30:00 UTC,0,2,0,3,none
0,88,70,2018-05-23 00:00:00 UTC,0,0,1,3,none
0,88,70,2018-05-23 21:30:00 UTC,203,12,4,3,none
0,88,70,2018-05-23 22:15:00 UTC,433,23,10,3,none
0,88,70,2018-05-23 23:30:00 UTC,1,0,0,3,none
0,88,70,2018-05-23 23:45:00 UTC,1,30,5,3,none
0,97,70,2018-05-28 05:15:00 UTC,3,2,2,3,none
0,97,70,2018-05-28 06:30:00 UTC,32,21,17,3,none
0,97,70,2018-05-28 21:00:00 UTC,23,6,161,3,none
0,97,70,2018-05-28 22:45:00 UTC,1,0,0,3,none
0,95,70,2018-05-29 13:45:00 UTC,26,11,15,3,none
0,95,70,2018-05-29 14:00:00 UTC,19,25,15,3,none
0,95,70,2018-05-29 21:00:00 UTC,17,17,42,3,none
0,95,70,2018-05-29 22:45:00 UTC,2,0,1,3,none
0.13,90,70,2018-07-08 01:15:00 UTC,0,1,2,3,none
0.13,90,70,2018-07-08 22:15:00 UTC,0,0,5,3,none
0.06,92,70,2018-07-09 00:15:00 UTC,0,0,0,3,none
0.06,92,70,2018-07-09 13:15:00 UTC,0,2,3,3,none
0.06,92,70,2018-07-09 14:30:00 UTC,0,7,15,3,none
0.06,92,70,2018-07-09 16:00:00 UTC,0,9,20,3,none
0.06,92,70,2018-07-09 21:00:00 UTC,0,2,30,3,none
0.06,92,70,2018-07-09 22:15:00 UTC,0,0,0,3,none
0.06,92,70,2018-07-09 22:45:00 UTC,0,0,0,3,none
0,100,70,2018-07-27 00:15:00 UTC,0,5,0,3,none
0,100,70,2018-07-27 10:45:00 UTC,0,41,33,3,none
0,97,70,2018-08-01 01:30:00 UTC,0,0,4,3,none
0,97,70,2018-08-01 16:30:00 UTC,34,8,35,3,none
0,97,70,2018-08-01 22:30:00 UTC,3,5,2,3,none
0,98,70,2018-08-04 05:45:00 UTC,15,4,4,3,none
0,98,70,2018-08-04 18:00:00 UTC,37,15,21,3,none
0,98,70,2018-08-04 21:15:00 UTC,7,3,12,3,none
0,98,70,2018-08-04 23:45:00 UTC,1,1,10,3,none
0,99,70,2018-09-01 01:45:00 UTC,0,0,2,3,none
0,99,70,2018-09-01 05:45:00 UTC,58,13,9,3,none
0,99,70,2018-09-01 18:30:00 UTC,36,29,44,3,none
0,99,70,2018-09-01 21:15:00 UTC,3,1,11,3,none
0,99,70,2018-09-01 21:45:00 UTC,2,4,9,3,none
0,99,70,2018-09-01 23:15:00 UTC,0,0,2,3,none
0.44,79,70,2018-09-12 05:30:00 UTC,20,4,4,3,none
0.44,79,70,2018-09-12 20:30:00 UTC,18,10,75,3,none
0.44,79,70,2018-09-12 21:30:00 UTC,1,0,3,3,none
0.44,79,70,2018-09-12 22:30:00 UTC,1,1,3,3,none
0.44,79,70,2018-09-12 23:00:00 UTC,1,0,3,3,none
0.41,84,70,2018-09-13 05:30:00 UTC,25,4,13,3,none
0.41,84,70,2018-09-13 05:45:00 UTC,25,15,34,3,none
0.41,84,70,2018-09-13 23:30:00 UTC,1,1,10,3,none
0.12,85,70,2018-05-04 01:00:00 UTC,0,0,0,4,none
0.12,85,70,2018-05-04 10:00:00 UTC,1,0,1,4,none
0.12,85,70,2018-05-04 16:30:00 UTC,83,16,16,4,none
0.12,85,70,2018-05-04 17:00:00 UTC,23,13,31,4,none
0.12,85,70,2018-05-04 18:00:00 UTC,21,19,8,4,none
0.12,85,70,2018-05-04 18:30:00 UTC,17,7,35,4,none
